SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2010-07-09,190,0.5381098222218013,2011-02-02,33,0.5978263036559391,2011-08-29,241,0.46137056956963124,597540.0,-2859960.0,Mid-dense trees,416,Yalungah,2011.0
2016-04-04,95,0.3992310475011689,2016-10-13,287,0.516421296460465,2017-04-23,113,0.4683103122913617,597540.0,-2859960.0,Mid-dense trees,384,Yalungah,2016.0
1995-01-05,5,0.3203595961340877,1995-08-01,213,0.3533777416160282,1995-11-05,309,0.33159745390753304,597540.0,-2860050.0,Mid-dense trees,304,Yalungah,1995.0
2000-01-19,19,0.3662497904771272,2000-07-29,211,0.4133631717525593,2000-11-02,307,0.38205647939670384,597540.0,-2860050.0,Mid-dense trees,288,Yalungah,2000.0
2003-12-13,347,0.3130149328682312,2004-05-21,142,0.33168873622787715,2004-11-13,318,0.30710058886583613,597540.0,-2860050.0,Mid-dense trees,336,Yalungah,2004.0
2007-11-22,326,0.32325513509375786,2008-02-26,57,0.33811821810373566,2008-09-05,249,0.3136460387938953,597540.0,-2860050.0,Mid-dense trees,288,Yalungah,2008.0
2010-06-23,174,0.5063708852757858,2011-01-17,17,0.5786699683459435,2011-08-13,225,0.4807048963664144,597540.0,-2860050.0,Mid-dense trees,416,Yalungah,2011.0
2016-02-16,47,0.3715806500453873,2016-08-26,239,0.463839669656443,2017-02-18,49,0.44588292459377427,597540.0,-2860050.0,Mid-dense trees,368,Yalungah,2016.0
2019-04-13,103,0.3550853579204739,2019-10-22,295,0.39819244284759514,2020-05-17,138,0.36824824314912924,597540.0,-2860050.0,Mid-dense trees,400,Yalungah,2019.0
1990-08-03,215,0.3646137642232409,1991-01-26,26,0.39208834172679574,1991-08-22,234,0.31189297073787686,597630.0,-2860050.0,Mid-dense trees,384,Yalungah,1991.0
2000-03-07,67,0.2805937440401022,2000-09-15,259,0.3463354184744125,2001-04-11,101,0.32648018942763846,597630.0,-2860050.0,Mid-dense trees,400,Yalungah,2000.0
2010-05-06,126,0.3899392369587435,2010-11-30,334,0.46090683789732834,2011-06-26,177,0.36055521930802037,597630.0,-2860050.0,Mid-dense trees,416,Yalungah,2010.0
2013-09-19,262,0.3401656754903984,2014-04-15,105,0.35851355284952047,2014-11-09,313,0.34019200238061564,597630.0,-2860050.0,Mid-dense trees,416,Yalungah,2014.0
2016-07-25,207,0.3491464176669107,2017-02-18,49,0.38199336744964246,2017-09-14,257,0.359637955622697,597630.0,-2860050.0,Mid-dense trees,416,Yalungah,2017.0
2019-08-03,215,0.33651505130573467,2020-02-11,42,0.36697614026833897,2020-08-05,218,0.3232597574580582,597630.0,-2860050.0,Mid-dense trees,368,Yalungah,2020.0
1990-07-02,183,0.40012012542764364,1991-01-10,10,0.4962605484530176,1991-07-21,202,0.39696872213171963,597540.0,-2860080.0,Mid-dense trees,384,Yalungah,1991.0
1995-01-21,21,0.324382896579244,1995-08-17,229,0.365637374799765,1995-10-20,293,0.3537286236798017,597540.0,-2860080.0,Mid-dense trees,272,Yalungah,1995.0
2000-02-20,51,0.3601882019406159,2000-09-15,259,0.4350022809338876,2001-04-11,101,0.39897717058019266,597540.0,-2860080.0,Mid-dense trees,416,Yalungah,2000.0
2003-12-13,347,0.3358524993244292,2004-03-02,62,0.3508853313653862,2004-09-26,270,0.3232144680887114,597540.0,-2860080.0,Mid-dense trees,288,Yalungah,2004.0
2007-11-22,326,0.33323700026022524,2008-02-26,57,0.35950012391232133,2008-09-21,265,0.31851942963248014,597540.0,-2860080.0,Mid-dense trees,304,Yalungah,2008.0
2010-06-07,158,0.529879351336381,2011-01-01,1,0.6316766407168674,2011-07-12,193,0.5493323055305664,597540.0,-2860080.0,Mid-dense trees,400,Yalungah,2011.0
2016-05-06,127,0.41276172854602844,2016-11-30,335,0.5006947799572677,2017-06-10,161,0.44532967091700054,597540.0,-2860080.0,Mid-dense trees,400,Yalungah,2016.0
2019-03-28,87,0.3595078567321911,2019-10-22,295,0.394228369475346,2020-05-17,138,0.36226760105129,597540.0,-2860080.0,Mid-dense trees,416,Yalungah,2019.0
1990-05-31,151,0.3810139376748317,1990-12-09,343,0.459922708364218,1991-06-19,170,0.361484537897307,597540.0,-2860140.0,Mid-dense trees,384,Yalungah,1990.0
1996-07-18,200,0.3359101984162939,1997-01-26,26,0.35632091599400806,1997-08-22,234,0.323557331015219,597540.0,-2860140.0,Mid-dense trees,400,Yalungah,1997.0
