SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
1997-01-10,10,0.386241565525373,1997-08-06,218,0.444617402961083,1997-11-10,314,0.4100650940715779,674250.0,-2836140.0,Mid-dense trees,304,1997.0,Arning
1999-08-12,224,0.46441987094680076,2000-02-04,35,0.5062005011730981,2000-08-30,243,0.4604201084259896,674250.0,-2836140.0,Mid-dense trees,384,2000.0,Arning
2010-07-09,190,0.4806514086448271,2011-01-17,17,0.5471594189416497,2011-07-28,209,0.4761280191185261,674250.0,-2836140.0,Mid-dense trees,384,2011.0,Arning
2013-08-02,214,0.4313628449254563,2014-02-10,41,0.45328135234854683,2014-09-06,249,0.4038207119482347,674250.0,-2836140.0,Mid-dense trees,400,2014.0,Arning
2016-03-19,79,0.4145403880121589,2016-09-27,271,0.5193015690549792,2017-04-23,113,0.4758461221183031,674250.0,-2836140.0,Mid-dense trees,400,2016.0,Arning
2020-01-10,10,0.4067689441797012,2020-02-27,58,0.4211004216518125,2020-10-08,282,0.3887213544388988,674250.0,-2836140.0,Mid-dense trees,272,2020.0,Arning
2006-06-28,179,0.3599255947381745,2007-01-22,22,0.3798094040833976,2007-08-18,230,0.34858200217881824,674310.0,-2836140.0,Mid-dense trees,416,2007.0,Arning
2010-11-30,334,0.32189610073783254,2011-06-10,161,0.3991160296565604,2011-12-19,353,0.31590405390306275,674310.0,-2836140.0,Mid-dense trees,384,2011.0,Arning
2013-07-01,182,0.3638140556923486,2014-01-09,9,0.4546115425721435,2014-07-20,201,0.43998951068627545,674310.0,-2836140.0,Mid-dense trees,384,2014.0,Arning
2016-10-13,287,0.4030008492338758,2017-03-06,65,0.4324971431011029,2017-09-30,273,0.4020361294442039,674310.0,-2836140.0,Mid-dense trees,352,2017.0,Arning
2020-01-26,26,0.37540905277084863,2020-03-30,90,0.38603402360048805,2020-10-24,298,0.3409738692048415,674310.0,-2836140.0,Mid-dense trees,272,2020.0,Arning
1995-01-21,21,0.3539319577473215,1995-08-17,229,0.3973808363391488,1995-10-20,293,0.3813928785854879,674220.0,-2836170.0,Mid-dense trees,272,1995.0,Arning
1997-01-10,10,0.3577143803251793,1997-08-06,218,0.3999167256572059,1997-11-26,330,0.35780525643734973,674220.0,-2836170.0,Mid-dense trees,320,1997.0,Arning
2000-01-03,3,0.4139536588361672,2000-07-29,211,0.4506117408440419,2000-10-17,291,0.4157700407484976,674220.0,-2836170.0,Mid-dense trees,288,2000.0,Arning
2010-07-09,190,0.42386330215563994,2011-02-02,33,0.4805161971133618,2011-08-29,241,0.44300231840419574,674220.0,-2836170.0,Mid-dense trees,416,2011.0,Arning
2016-03-03,63,0.41479579108050274,2016-09-11,255,0.48713819528491675,2017-04-07,97,0.4585367458029028,674220.0,-2836170.0,Mid-dense trees,400,2016.0,Arning
1989-11-04,308,0.4099499180625916,1990-06-16,167,0.4569405933398535,1990-11-23,327,0.42150531856771045,674310.0,-2836170.0,Mid-dense trees,384,1990.0,Arning
1994-12-20,354,0.39730457991482415,1995-08-01,213,0.4292455214277778,1995-11-05,309,0.4015720497773011,674310.0,-2836170.0,Mid-dense trees,320,1995.0,Arning
1997-01-10,10,0.36343765859238564,1997-08-06,218,0.401425724240973,1997-10-09,282,0.3901913764454599,674310.0,-2836170.0,Mid-dense trees,272,1997.0,Arning
1999-07-11,192,0.42041766312069717,2000-01-19,19,0.45330911046357086,2000-08-14,227,0.39087164709786265,674310.0,-2836170.0,Mid-dense trees,400,2000.0,Arning
2010-08-10,222,0.46583060927245107,2011-02-18,49,0.4987541474200537,2011-09-14,257,0.47098260998240726,674310.0,-2836170.0,Mid-dense trees,400,2011.0,Arning
2013-07-01,182,0.44568422957427306,2014-02-10,41,0.45738425174662345,2014-09-06,249,0.41004622624639625,674310.0,-2836170.0,Mid-dense trees,432,2014.0,Arning
2016-03-03,63,0.4519213118430763,2016-09-11,255,0.5060232416688129,2017-04-07,97,0.4839388509082621,674310.0,-2836170.0,Mid-dense trees,400,2016.0,Arning
1989-10-19,292,0.4016196993307875,1990-04-29,119,0.4472584344000553,1990-11-07,311,0.3880337011384815,674430.0,-2836170.0,Mid-dense trees,384,1990.0,Arning
1997-01-10,10,0.35603366481396315,1997-08-06,218,0.40289676195758456,1997-11-10,314,0.37228390234204495,674430.0,-2836170.0,Mid-dense trees,304,1997.0,Arning
1999-12-18,352,0.36044104988562997,2000-07-29,211,0.4056707577572009,2000-10-17,291,0.3648109116214432,674430.0,-2836170.0,Mid-dense trees,304,2000.0,Arning
2006-07-30,211,0.3573270062428346,2007-02-07,38,0.42041224411074934,2007-09-03,246,0.3790041015287072,674430.0,-2836170.0,Mid-dense trees,400,2007.0,Arning
2008-01-09,9,0.3647545191677291,2008-08-04,217,0.39752393115555384,2008-11-24,329,0.365963972448876,674430.0,-2836170.0,Mid-dense trees,320,2008.0,Arning
2010-07-09,190,0.4433896203046999,2011-02-02,33,0.5325454782849576,2011-08-13,225,0.4869939190255766,674430.0,-2836170.0,Mid-dense trees,400,2011.0,Arning
2013-12-24,358,0.46502985759319937,2014-02-26,57,0.4819574158428694,2014-09-22,265,0.4480976384297396,674430.0,-2836170.0,Mid-dense trees,272,2014.0,Arning
2016-03-19,79,0.44540449496791346,2016-09-27,271,0.5095166112647281,2017-04-23,113,0.4673077476248171,674430.0,-2836170.0,Mid-dense trees,400,2016.0,Arning
1989-11-04,308,0.3877973514307108,1990-06-16,167,0.4196691751269918,1990-12-09,343,0.39382278366497325,674310.0,-2836200.0,Mid-dense trees,400,1990.0,Arning
1997-01-10,10,0.3378754214711181,1997-08-06,218,0.3830515754097614,1997-11-26,330,0.3476125623058041,674310.0,-2836200.0,Mid-dense trees,320,1997.0,Arning
1999-06-25,176,0.411955815612418,2000-01-03,3,0.47812207521999867,2000-07-29,211,0.42204339385456857,674310.0,-2836200.0,Mid-dense trees,400,2000.0,Arning
2010-07-25,206,0.4294528439501306,2011-02-02,33,0.46361552485626223,2011-08-29,241,0.4406719663136165,674310.0,-2836200.0,Mid-dense trees,400,2011.0,Arning
2013-11-22,326,0.40329232120998193,2014-03-14,73,0.4291707492668796,2014-10-08,281,0.39649852500972427,674310.0,-2836200.0,Mid-dense trees,320,2014.0,Arning
2016-07-09,191,0.45861655084233977,2017-02-02,33,0.4758244954296463,2017-08-13,225,0.4394498579786421,674310.0,-2836200.0,Mid-dense trees,400,2017.0,Arning
1990-01-23,23,0.35130031063486633,1990-08-03,215,0.41934415180110773,1990-12-25,359,0.3919921991360834,674370.0,-2836200.0,Mid-dense trees,336,1990.0,Arning
1999-06-09,160,0.38946202651660133,2000-01-03,3,0.41096042702875735,2000-07-13,195,0.34062997464366224,674370.0,-2836200.0,Mid-dense trees,400,2000.0,Arning
2010-11-30,334,0.4377590244769507,2011-06-10,161,0.46740471241536274,2011-12-03,337,0.40866906708761985,674370.0,-2836200.0,Mid-dense trees,368,2011.0,Arning
2013-03-11,70,0.4554285654109914,2013-10-05,278,0.47952147804032436,2014-05-01,121,0.46872963187569855,674370.0,-2836200.0,Mid-dense trees,416,2013.0,Arning
2016-10-13,287,0.4341559664093435,2017-05-09,129,0.4767394059141863,2017-11-01,305,0.442823279788788,674370.0,-2836200.0,Mid-dense trees,384,2017.0,Arning
1989-12-22,356,0.4186075998843685,1990-07-02,183,0.4515143369870988,1990-12-25,359,0.43092495120640883,674310.0,-2836260.0,Mid-dense trees,368,1990.0,Arning
1997-01-10,10,0.31028361853165076,1997-08-06,218,0.3808199752403278,1997-11-26,330,0.3397693978957063,674310.0,-2836260.0,Mid-dense trees,320,1997.0,Arning
1999-10-31,304,0.4437663882608783,2000-06-11,163,0.4815579205226075,2000-12-20,355,0.4442013773030532,674310.0,-2836260.0,Mid-dense trees,416,2000.0,Arning
2010-05-22,142,0.44685812329067515,2010-12-16,350,0.5368625991801037,2011-06-26,177,0.47423136203620453,674310.0,-2836260.0,Mid-dense trees,400,2010.0,Arning
2013-08-02,214,0.393650571970222,2014-02-10,41,0.41772404950680675,2014-09-06,249,0.3873120241332687,674310.0,-2836260.0,Mid-dense trees,400,2014.0,Arning
2016-06-07,159,0.42896529806691286,2017-01-01,1,0.48605055730470925,2017-07-12,193,0.41735216342546644,674310.0,-2836260.0,Mid-dense trees,400,2017.0,Arning
2019-04-29,119,0.3238390141489407,2019-11-07,311,0.38782631692789954,2020-06-02,154,0.37197718741070096,674310.0,-2836260.0,Mid-dense trees,400,2019.0,Arning
1989-12-06,340,0.39883622211116243,1990-06-16,167,0.43608832509556833,1990-12-09,343,0.3888436746402251,674130.0,-2836470.0,Mid-dense trees,368,1990.0,Arning
1997-01-26,26,0.3587875234090859,1997-08-06,218,0.3932950902294402,1998-02-14,45,0.3506604412262462,674130.0,-2836470.0,Mid-dense trees,384,1997.0,Arning
1999-02-17,48,0.32959622444195136,1999-08-28,240,0.41222311049185184,2000-03-07,67,0.3622811758112796,674130.0,-2836470.0,Mid-dense trees,384,1999.0,Arning
