SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2005-04-29,119,0.5428780040346153,2005-11-07,311,0.5644554447295383,2006-06-03,154,0.5321140463909512,476160.0,-3067080.0,Dense trees,400,2005.0,Mulkonbar
2007-01-29,29,0.5019380700907259,2007-08-25,237,0.5715356307706106,2007-11-13,317,0.5408986055781184,476160.0,-3067080.0,Dense trees,288,2007.0,Mulkonbar
2010-08-01,213,0.6020849339283775,2011-02-09,40,0.6980802705256128,2011-08-20,232,0.6386501250929424,476160.0,-3067080.0,Dense trees,384,2011.0,Mulkonbar
2014-01-16,16,0.5798514343012089,2014-03-21,80,0.5920969135228675,2014-10-15,288,0.5773944083203053,476160.0,-3067080.0,Dense trees,272,2014.0,Mulkonbar
2016-08-01,214,0.6451872629089235,2017-02-25,56,0.6720334638797122,2017-09-21,264,0.6093135722731519,476160.0,-3067080.0,Dense trees,416,2017.0,Mulkonbar
1996-07-09,191,0.5691101841414647,1997-02-02,33,0.6135675039959659,1997-08-13,225,0.5366866379603051,476190.0,-3067080.0,Dense trees,400,1997.0,Mulkonbar
1998-03-09,68,0.521722129356985,1998-10-03,276,0.5892878934193175,1999-04-13,103,0.5468435445197591,476190.0,-3067080.0,Dense trees,400,1998.0,Mulkonbar
1999-12-25,359,0.5151441799656933,2000-07-20,202,0.5939281267346476,2000-11-25,330,0.5389759557233168,476190.0,-3067080.0,Dense trees,336,2000.0,Mulkonbar
2004-02-06,37,0.5109661543824723,2004-09-01,245,0.5388815942773216,2004-12-22,357,0.5134268877393766,476190.0,-3067080.0,Dense trees,320,2004.0,Mulkonbar
2008-02-01,32,0.555236692170583,2008-08-27,240,0.5892170847096233,2009-03-23,82,0.5591276968448127,476190.0,-3067080.0,Dense trees,416,2008.0,Mulkonbar
2010-07-16,197,0.5906625921203337,2011-01-24,24,0.7217291278041065,2011-08-04,216,0.6409775801312254,476190.0,-3067080.0,Dense trees,384,2011.0,Mulkonbar
2016-08-17,230,0.6527871133983889,2017-03-13,72,0.6776585770882745,2017-10-07,280,0.6311922100434144,476190.0,-3067080.0,Dense trees,416,2017.0,Mulkonbar
1990-08-26,238,0.5384864368779891,1991-03-06,65,0.5776619615457277,1991-09-14,257,0.5131814109591775,475410.0,-3067110.0,Dense trees,384,1991.0,Mulkonbar
1998-05-12,132,0.49600005265531594,1998-11-20,324,0.5423295497630588,1999-05-31,151,0.5125661374726076,475410.0,-3067110.0,Dense trees,384,1998.0,Mulkonbar
2000-02-11,42,0.5436879154913171,2000-08-21,234,0.639835690600687,2000-12-27,362,0.6149406632314329,475410.0,-3067110.0,Dense trees,320,2000.0,Mulkonbar
2007-02-14,45,0.43930213377577215,2007-09-10,253,0.5437641132311282,2007-10-28,301,0.5270391618220102,475410.0,-3067110.0,Dense trees,256,2007.0,Mulkonbar
2010-06-30,181,0.5564629955887387,2011-01-08,8,0.7429663906029833,2011-07-19,200,0.6637446791962736,475410.0,-3067110.0,Dense trees,384,2011.0,Mulkonbar
2016-07-16,198,0.5795146918153712,2017-02-09,40,0.6450375634181916,2017-08-20,232,0.5929360667037686,475410.0,-3067110.0,Dense trees,400,2017.0,Mulkonbar
1990-10-13,286,0.5269313146307021,1991-03-06,65,0.5693501590159458,1991-09-30,273,0.5073750634217428,475500.0,-3067110.0,Dense trees,352,1991.0,Mulkonbar
2000-01-26,26,0.5277996322115495,2000-08-05,218,0.5965377418359056,2000-11-25,330,0.5760893183890377,475500.0,-3067110.0,Dense trees,304,2000.0,Mulkonbar
2004-01-21,21,0.5258320240102837,2004-07-15,197,0.5673917025669103,2004-12-06,341,0.5340067338479894,475500.0,-3067110.0,Dense trees,320,2004.0,Mulkonbar
2007-12-31,365,0.5511060915789697,2008-03-04,64,0.5711364289819455,2008-09-28,272,0.5378925442411857,475500.0,-3067110.0,Dense trees,272,2008.0,Mulkonbar
2010-09-18,261,0.576229114620496,2011-03-29,88,0.666268801384522,2011-10-23,296,0.6101772480812424,475500.0,-3067110.0,Dense trees,400,2011.0,Mulkonbar
2013-08-25,237,0.6100983409157784,2014-03-21,80,0.6324688273503871,2014-10-15,288,0.5907695055966226,475500.0,-3067110.0,Dense trees,416,2014.0,Mulkonbar
2016-12-23,358,0.6509534503877477,2017-04-14,104,0.670392092387558,2017-10-23,296,0.6218248285297096,475500.0,-3067110.0,Dense trees,304,2017.0,Mulkonbar
1990-08-10,222,0.5034511800815135,1991-02-18,49,0.5346757566664299,1991-09-14,257,0.4788253307905367,475590.0,-3067110.0,Dense trees,400,1991.0,Mulkonbar
1998-03-09,68,0.5072355237208328,1998-10-03,276,0.5679119482219412,1999-03-28,87,0.5403053430161999,475590.0,-3067110.0,Dense trees,384,1998.0,Mulkonbar
1999-12-09,343,0.5235745370762215,2000-04-15,106,0.5765039808980478,2000-10-24,298,0.5219851053972812,475590.0,-3067110.0,Dense trees,320,2000.0,Mulkonbar
2008-01-16,16,0.5117253605779062,2008-08-11,224,0.5477330029276583,2008-12-17,352,0.5056020021053554,475590.0,-3067110.0,Dense trees,336,2008.0,Mulkonbar
2010-07-16,197,0.5403211948715649,2011-01-24,24,0.7095727489188853,2011-08-04,216,0.6074570792565327,475590.0,-3067110.0,Dense trees,384,2011.0,Mulkonbar
2016-03-26,86,0.5908989466623642,2016-10-20,294,0.6740846226594462,2017-05-16,136,0.6328159041397188,475590.0,-3067110.0,Dense trees,416,2016.0,Mulkonbar
1990-09-27,270,0.5732478742701881,1991-03-06,65,0.6066603059454899,1991-09-30,273,0.5421296657978084,475980.0,-3067110.0,Dense trees,368,1991.0,Mulkonbar
1997-01-01,1,0.582323079291323,1997-03-06,65,0.6045458639364294,1997-09-30,273,0.5526114663228963,475980.0,-3067110.0,Dense trees,272,1997.0,Mulkonbar
1998-03-25,84,0.5793466681153769,1998-10-03,276,0.6743716987999606,1999-04-29,119,0.613720927019755,475980.0,-3067110.0,Dense trees,400,1998.0,Mulkonbar
2000-01-26,26,0.5851867855959129,2000-08-21,234,0.6934255946158076,2000-11-09,314,0.6588985053673371,475980.0,-3067110.0,Dense trees,288,2000.0,Mulkonbar
2004-03-25,85,0.5858184468554611,2004-10-19,293,0.6345048620109627,2004-12-06,341,0.6215995466880331,475980.0,-3067110.0,Dense trees,256,2004.0,Mulkonbar
2008-01-16,16,0.6035896485539259,2008-08-11,224,0.6340723565309625,2009-03-07,66,0.5902812028083485,475980.0,-3067110.0,Dense trees,416,2008.0,Mulkonbar
2010-07-16,197,0.6064489710726202,2011-01-24,24,0.7719871479611061,2011-08-04,216,0.6713384665974211,475980.0,-3067110.0,Dense trees,384,2011.0,Mulkonbar
2016-04-11,102,0.5804110084284988,2016-11-05,310,0.673742120470795,2017-06-01,152,0.6386893607397314,475980.0,-3067110.0,Dense trees,416,2016.0,Mulkonbar
1995-03-01,60,0.5061881115114074,1995-09-25,268,0.5751019392126039,1995-11-12,316,0.5616853936973151,476010.0,-3067110.0,Dense trees,256,1995.0,Mulkonbar
