SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2010-09-27,270,0.3617416528818208,2011-04-07,97,0.43119733833860163,2011-10-16,289,0.37017218894235776,577680.0,-2927910.0,Mid-dense trees,384,Marboo,2011.0
2012-01-20,20,0.3661179735167069,2012-07-30,212,0.40296133969047976,2012-12-05,340,0.3617387538354564,577680.0,-2927910.0,Mid-dense trees,320,Marboo,2012.0
2016-07-25,207,0.34153916914110954,2017-02-02,33,0.4507251200509116,2017-08-13,225,0.3964759999399605,577680.0,-2927910.0,Mid-dense trees,384,Marboo,2017.0
1999-02-17,48,0.4772448587289739,1999-09-13,256,0.5135757759194384,1999-10-31,304,0.5059401906027647,577560.0,-2927940.0,Mid-dense trees,256,Marboo,1999.0
2007-12-24,358,0.3919974743607174,2008-07-03,185,0.4304464892113413,2008-10-23,297,0.39681966952547054,577560.0,-2927940.0,Mid-dense trees,304,Marboo,2008.0
2010-07-09,190,0.48094510836343607,2011-01-17,17,0.6281048071388142,2011-07-28,209,0.5205473473553657,577560.0,-2927940.0,Mid-dense trees,384,Marboo,2011.0
2016-05-22,143,0.37871835009949567,2016-11-30,335,0.476578689222537,2017-06-10,161,0.41855312822670215,577560.0,-2927940.0,Mid-dense trees,384,Marboo,2016.0
1990-06-16,167,0.378183159145063,1990-12-25,359,0.4523191854264863,1991-07-05,186,0.37647229215300965,577620.0,-2927940.0,Mid-dense trees,384,Marboo,1990.0
1995-01-21,21,0.2793198143637894,1995-07-16,197,0.3475629634658683,1995-12-23,357,0.3084011961761085,577620.0,-2927940.0,Mid-dense trees,336,Marboo,1995.0
1998-09-10,253,0.4007936533821479,1999-03-21,80,0.454736948030476,1999-10-15,288,0.4127660937788357,577620.0,-2927940.0,Mid-dense trees,400,Marboo,1999.0
2000-11-02,307,0.3104425528234462,2001-04-27,117,0.34371077368645697,2001-10-20,293,0.3101550933155455,577620.0,-2927940.0,Mid-dense trees,352,Marboo,2001.0
2010-09-11,254,0.2919409127767332,2011-03-06,65,0.4096603175971034,2011-09-14,257,0.2798821569949212,577620.0,-2927940.0,Mid-dense trees,368,Marboo,2011.0
2016-09-27,271,0.2870558969194951,2017-04-07,97,0.3791313368363384,2017-10-16,289,0.3179234195912244,577620.0,-2927940.0,Mid-dense trees,384,Marboo,2017.0
1990-08-19,231,0.42247728703565457,1991-02-11,42,0.46006727044366186,1991-09-07,250,0.39829942406287333,577800.0,-2927940.0,Mid-dense trees,384,Marboo,1991.0
2000-11-18,323,0.5201392494877777,2001-01-05,5,0.5292269700722789,2001-08-01,213,0.4599777182235066,577800.0,-2927940.0,Mid-dense trees,256,Marboo,2001.0
2008-01-09,9,0.3537737148946893,2008-08-04,217,0.38543573553175203,2008-10-23,297,0.35473309303522027,577800.0,-2927940.0,Mid-dense trees,288,Marboo,2008.0
2010-08-10,222,0.4914729444620865,2011-02-18,49,0.6050564020460732,2011-08-29,241,0.5148776822864968,577800.0,-2927940.0,Mid-dense trees,384,Marboo,2011.0
2016-06-07,159,0.33929937555012324,2016-12-16,351,0.4327333597897446,2017-06-26,177,0.3800634836673397,577800.0,-2927940.0,Mid-dense trees,384,Marboo,2016.0
2019-03-28,87,0.31695810578712597,2019-10-22,295,0.3587329325907528,2020-01-10,10,0.34412346436499314,577800.0,-2927940.0,Mid-dense trees,288,Marboo,2019.0
1990-08-03,215,0.426109774490595,1991-02-11,42,0.4626007513206598,1991-08-22,234,0.40619460313520894,577620.0,-2927970.0,Mid-dense trees,384,Marboo,1991.0
1999-02-17,48,0.5058365113210481,1999-09-13,256,0.5335321746705778,2000-03-23,83,0.513068410314999,577620.0,-2927970.0,Mid-dense trees,400,Marboo,1999.0
2008-01-25,25,0.3840949454043412,2008-08-20,233,0.4191417700910206,2008-11-08,313,0.3906624118201376,577620.0,-2927970.0,Mid-dense trees,288,Marboo,2008.0
2010-08-10,222,0.4731854302732125,2011-02-18,49,0.5786192010791197,2011-08-29,241,0.5110143801267425,577620.0,-2927970.0,Mid-dense trees,384,Marboo,2011.0
2016-06-23,175,0.3668609660112214,2017-01-01,1,0.46225017421759634,2017-07-12,193,0.3974148140241568,577620.0,-2927970.0,Mid-dense trees,384,Marboo,2017.0
1990-07-18,199,0.40697276862555126,1991-02-11,42,0.46616788501467143,1991-08-22,234,0.4020695497619493,577620.0,-2928000.0,Mid-dense trees,400,Marboo,1991.0
1999-03-05,64,0.49085794803732624,1999-09-29,272,0.529711903424075,2000-03-23,83,0.5170275039074146,577620.0,-2928000.0,Mid-dense trees,384,Marboo,1999.0
